postcode,subzone,district
277522,403.0,10
277609,403.0,10
277844,403.0,10
278178,407.0,10
278303,404.0,10
278535,408.0,10
278539,408.0,10
278568,408.0,10
278576,408.0,10
278636,404.0,10
278640,404.0,10
278698,404.0,10
278735,407.0,10
278738,407.0,10
278739,407.0,10
278740,407.0,10
278742,407.0,10
278743,407.0,10
279069,404.0,10
279122,404.0,10
279140,404.0,10
279248,403.0,10
279696,403.0,10
279815,404.0,10
279840,404.0,10
286689,405.0,11
286697,405.0,11
286717,405.0,11
286736,405.0,11
286970,405.0,11
287176,405.0,11
287316,405.0,11
287324,405.0,11
288007,402.0,11
288061,402.0,11
288383,405.0,11
288408,405.0,11
288413,405.0,11
288415,405.0,11
288422,405.0,11
288455,405.0,11
288533,405.0,11
289295,405.0,11
289316,405.0,11
289446,405.0,11
289844,405.0,11
289845,405.0,11
289850,405.0,11
289851,405.0,11
289852,405.0,11
289900,405.0,11
297890,804.0,11
298088,804.0,11
298127,801.0,11
298130,801.0,11
298189,801.0,11
298849,804.0,11
298904,805.0,11
299460,804.0,11
299883,804.0,11
300069,802.0,11
307457,802.0,11
307467,802.0,11
307468,802.0,11
307496,802.0,11
307605,802.0,11
307682,802.0,11
307686,802.0,11
307689,802.0,11
307690,802.0,11
307740,802.0,11
307748,802.0,11
307762,802.0,11
307780,802.0,11
307943,802.0,11
307945,802.0,11
307947,802.0,11
307953,802.0,11
307954,802.0,11
307955,802.0,11
307956,802.0,11
307957,802.0,11
307989,802.0,11
307994,802.0,11
307997,802.0,11
308144,802.0,11
308162,802.0,11
308185,802.0,11
308208,801.0,11
308214,801.0,11
308342,802.0,11
308346,802.0,11
308353,802.0,11
308364,802.0,11
308365,802.0,11
308366,802.0,11
308381,802.0,11
308414,802.0,11
308608,801.0,11
308671,801.0,11
308729,803.0,11
309061,802.0,11
309065,802.0,11
309143,802.0,11
309304,802.0,11
309311,802.0,11
309420,802.0,11
309430,802.0,11
309433,802.0,11
309459,802.0,11
309462,802.0,11
309466,802.0,11
309555,803.0,11
309623,803.0,11
309767,802.0,11
309776,802.0,11
309972,801.0,11
309973,801.0,11
309979,801.0,11
310001,1205.0,12
310002,1205.0,12
310003,1205.0,12
310004,1205.0,12
310005,1205.0,12
310006,1205.0,12
310007,1205.0,12
310008,1205.0,12
310009,1205.0,12
310010,1205.0,12
310011,1205.0,12
310012,1205.0,12
310013,1205.0,12
310014,1205.0,12
310015,1205.0,12
310017,1205.0,12
310018,1205.0,12
310020,1205.0,12
310023,1205.0,12
310025,1205.0,12
310026,1205.0,12
310027,1205.0,12
310029,1205.0,12
310031,1205.0,12
310034,1205.0,12
310035,1205.0,12
310036,1205.0,12
310037,1205.0,12
310038,1205.0,12
310043,1205.0,12
310044,1205.0,12
310045,1205.0,12
310046,1205.0,12
310047,1205.0,12
310048,1205.0,12
310049,1205.0,12
310050,1205.0,12
310051,1205.0,12
310052,1205.0,12
310053,1205.0,12
310054,1205.0,12
310055,1205.0,12
310056,1205.0,12
310057,1205.0,12
310058,1205.0,12
310059,1205.0,12
310060,1205.0,12
310061,1205.0,12
310062,1205.0,12
310063,1205.0,12
310064,1205.0,12
310066,1205.0,12
310068,1205.0,12
310069,1205.0,12
310070,1205.0,12
310071,1205.0,12
310072,1205.0,12
310073,1205.0,12
310080,1205.0,12
310081,1205.0,12
310082,1205.0,12
310083,1205.0,12
310084,1205.0,12
310085,1205.0,12
310086,1205.0,12
310091,1205.0,12
310092,1205.0,12
310094,1205.0,12
310095,1205.0,12
310096,1205.0,12
310097,1205.0,12
310098,1205.0,12
310099,1205.0,12
310100,1203.0,12
310101,1203.0,12
310103,1203.0,12
310104,1203.0,12
310105,1203.0,12
310106,1203.0,12
310107,1203.0,12
310108,1203.0,12
310109,1203.0,12
310110,1203.0,12
310111,1203.0,12
310112,1203.0,12
310113,1203.0,12
310114,1203.0,12
310115,1203.0,12
310116,1203.0,12
310117,1203.0,12
310118,1203.0,12
310119,1203.0,12
310120,1203.0,12
310121,1203.0,12
310122,1203.0,12
310123,1203.0,12
310124,1203.0,12
310125,1203.0,12
310126,1203.0,12
310128,1203.0,12
310142,1203.0,12
310143,1203.0,12
310144,1203.0,12
310145,1203.0,12
310146,1203.0,12
310147,1203.0,12
310148,1203.0,12
310149,1203.0,12
310150,1203.0,12
310152,1203.0,12
310153,1203.0,12
310154,1203.0,12
310155,1203.0,12
310156,1203.0,12
310157,1203.0,12
310158,1203.0,12
310159,1203.0,12
310160,1203.0,12
310161,1203.0,12
310163,1203.0,12
310168,1203.0,12
310169,1203.0,12
310170,1203.0,12
310171,1203.0,12
310172,1203.0,12
310173,1203.0,12
310174,1203.0,12
310175,1203.0,12
310177,1203.0,12
310178,1203.0,12
310179,1203.0,12
310183,1203.0,12
310184,1203.0,12
310185,1203.0,12
310186,1203.0,12
310191,1203.0,12
310193,1203.0,12
310194,1203.0,12
310195,1203.0,12
310199,1203.0,12
310200,1203.0,12
310201,1203.0,12
310202,1203.0,12
310203,1203.0,12
310204,1203.0,12
310205,1203.0,12
310206,1203.0,12
310207,1203.0,12
310208,1203.0,12
310209,1203.0,12
310213,1203.0,12
310214,1203.0,12
310215,1203.0,12
310216,1203.0,12
310217,1203.0,12
310218,1203.0,12
310219,1203.0,12
310220,1203.0,12
310221,1203.0,12
310222,1203.0,12
310223,1203.0,12
310224,1203.0,12
310225,1203.0,12
310226,1203.0,12
310227,1203.0,12
310228,1203.0,12
310229,1203.0,12
310230,1203.0,12
310231,1203.0,12
310232,1203.0,12
310233,1203.0,12
310234,1203.0,12
310235,1203.0,12
310236,1203.0,12
310237,1203.0,12
310238,1203.0,12
310239,1203.0,12
310240,1203.0,12
310241,1203.0,12
310242,1203.0,12
310243,1203.0,12
310244,1203.0,12
310245,1203.0,12
310246,1203.0,12
310247,1203.0,12
310248,1203.0,12
310249,1203.0,12
310250,1203.0,12
310251,1203.0,12
310252,1203.0,12
310253,1203.0,12
310254,1203.0,12
310255,1203.0,12
310256,1203.0,12
310257,1203.0,12
310258,1203.0,12
310259,1203.0,12
311014,1206.0,12
311079,1206.0,12
311080,1206.0,12
311081,1206.0,12
311082,1206.0,12
311084,1206.0,12
311085,1206.0,12
311099,1206.0,12
311101,1203.0,12
311138,1203.0,12
311139,1203.0,12
311141,1203.0,12
311153,1203.0,12
311172,1203.0,12
312010,1206.0,12
312014,1206.0,12
312062,1206.0,12
312079,1206.0,12
312080,1206.0,12
312081,1206.0,12
312082,1206.0,12
312084,1206.0,12
312085,1206.0,12
312099,1206.0,12
312138,1202.0,12
312139,1202.0,12
313079,1202.0,12
313085,1202.0,12
313138,1202.0,12
314079,1202.0,12
315079,1202.0,12
319581,1203.0,12
319582,1203.0,12
319583,1203.0,12
319771,1202.0,12
319772,1202.0,12
319773,1202.0,12
320001,601.0,12
320003,601.0,12
320005,601.0,12
320006,601.0,12
320007,601.0,12
320008,601.0,12
320009,601.0,12
320010,601.0,12
320011,601.0,12
320012,601.0,12
320013,601.0,12
320014,601.0,12
320015,601.0,12
320016,601.0,12
320017,601.0,12
320018,601.0,12
320019,601.0,12
320020,601.0,12
320021,601.0,12
320022,601.0,12
320023,601.0,12
320027,601.0,12
320028,601.0,12
320029,601.0,12
320030,601.0,12
320032,601.0,12
320033,601.0,12
320034,601.0,12
320035,601.0,12
320038,601.0,12
320039,601.0,12
320040,601.0,12
320041,601.0,12
320042,601.0,12
320043,601.0,12
320044,601.0,12
320045,601.0,12
320046,601.0,12
320047,601.0,12
320048,601.0,12
320049,601.0,12
320050,601.0,12
320051,601.0,12
320052,601.0,12
320053,601.0,12
320054,601.0,12
320055,601.0,12
320056,601.0,12
320057,601.0,12
320058,601.0,12
320059,601.0,12
320060,601.0,12
320061,601.0,12
320062,601.0,12
320063,601.0,12
320064,601.0,12
320065,601.0,12
320074,601.0,12
320075,601.0,12
320076,601.0,12
320077,601.0,12
320082,601.0,12
320083,601.0,12
320084,601.0,12
320085,601.0,12
320086,601.0,12
320093,601.0,12
320094,601.0,12
320095,601.0,12
320096,601.0,12
320097,601.0,12
320098,601.0,12
320099,601.0,12
321004,601.0,12
321016,601.0,12
321017,601.0,12
321018,601.0,12
321019,601.0,12
321020,601.0,12
321021,601.0,12
321022,601.0,12
321101,801.0,12
321102,801.0,12
321103,801.0,12
321104,801.0,12
321105,801.0,12
321106,801.0,12
321107,801.0,12
321108,801.0,12
321109,801.0,12
321110,801.0,12
321111,801.0,12
321112,801.0,12
322002,601.0,12
322004,601.0,12
322101,601.0,12
322102,601.0,12
322103,601.0,12
322104,601.0,12
322106,601.0,12
323101,801.0,12
323104,801.0,12
323108,801.0,12
324108,601.0,12
327715,801.0,12
327848,601.0,12
327849,601.0,12
327977,601.0,12
327979,601.0,12
327994,601.0,12
327995,601.0,12
328005,601.0,12
328071,601.0,12
328107,801.0,12
328373,801.0,12
328396,801.0,12
328486,601.0,12
328489,601.0,12
328688,601.0,12
328689,601.0,12
328703,601.0,12
328704,601.0,12
328712,601.0,12
328847,801.0,12
329022,601.0,12
329023,601.0,12
329089,601.0,12
329112,801.0,12
329138,801.0,12
329141,801.0,12
329215,801.0,12
329216,801.0,12
329217,801.0,12
329425,801.0,12
329426,801.0,12
329505,801.0,12
329507,801.0,12
329552,801.0,12
329583,801.0,12
329682,801.0,12
329699,801.0,12
329778,801.0,12
329813,801.0,12
329928,801.0,12
329929,801.0,12
329949,801.0,12
329980,801.0,12
330004,601.0,12
330005,601.0,12
330006,601.0,12
330007,601.0,12
330008,601.0,12
330009,601.0,12
330022,601.0,12
330023,601.0,12
330024,601.0,12
330026,601.0,12
330028,601.0,12
330030,601.0,12
330031,601.0,12
330032,601.0,12
330033,601.0,12
330034,601.0,12
330043,601.0,12
330044,601.0,12
330045,601.0,12
330046,601.0,12
330047,601.0,12
330048,601.0,12
330049,601.0,12
330053,601.0,12
330054,601.0,12
330055,601.0,12
330056,601.0,12
330057,601.0,12
330058,601.0,12
330059,601.0,12
330060,601.0,12
330061,601.0,12
330062,601.0,12
330063,601.0,12
330064,601.0,12
330065,601.0,12
330066,601.0,12
330067,601.0,12
330068,601.0,12
330072,601.0,12
330073,601.0,12
330093,601.0,12
330094,601.0,12
330095,601.0,12
330096,601.0,12
330097,601.0,12
331038,601.0,12
331039,601.0,12
331059,601.0,12
332038,601.0,12
332059,601.0,12
333038,601.0,12
334038,601.0,12
347840,1211.0,13
347842,1211.0,13
347844,1211.0,13
347846,1211.0,13
347848,1211.0,13
348196,1211.0,13
348226,1211.0,13
348228,1211.0,13
348230,1211.0,13
348232,1211.0,13
348569,1211.0,13
350101,1209.0,13
350102,1209.0,13
350103,1209.0,13
350104,1209.0,13
350105,1209.0,13
350106,1209.0,13
350107,1209.0,13
350108,1209.0,13
350109,1209.0,13
350113,1209.0,13
350114,1209.0,13
350115,1209.0,13
350116,1209.0,13
350117,1209.0,13
350118,1209.0,13
350119,1209.0,13
350120,1209.0,13
350121,1209.0,13
350122,1209.0,13
350123,1209.0,13
350124,1209.0,13
350125,1209.0,13
350126,1209.0,13
350127,1209.0,13
350128,1209.0,13
350129,1209.0,13
350130,1209.0,13
350131,1209.0,13
350132,1209.0,13
350133,1209.0,13
350134,1209.0,13
350135,1209.0,13
350136,1209.0,13
350137,1209.0,13
350138,1209.0,13
350139,1209.0,13
350140,1209.0,13
350141,1209.0,13
350142,1209.0,13
350143,1209.0,13
350144,1209.0,13
350145,1209.0,13
350146,1209.0,13
350148,1209.0,13
357741,1208.0,13
357776,1208.0,13
357900,1208.0,13
357905,1208.0,13
357916,1208.0,13
357920,1208.0,13
358107,2404.0,13
358227,2404.0,13
358265,2404.0,13
358541,2404.0,13
358719,2404.0,13
358828,1209.0,13
358847,1209.0,13
358922,2404.0,13
358988,2404.0,13
359024,2404.0,13
359426,2404.0,13
359455,2404.0,13
359565,2404.0,13
359923,1208.0,13
359967,1208.0,13
360002,1212.0,13
360003,1212.0,13
360004,1212.0,13
360005,1212.0,13
360008,1212.0,13
360010,1212.0,13
360011,1212.0,13
360012,1212.0,13
360013,1212.0,13
360014,1212.0,13
360015,1212.0,13
360016,1212.0,13
360017,1212.0,13
360018,1212.0,13
360019,1212.0,13
360020,1212.0,13
360021,1212.0,13
360081,1212.0,13
360082,1212.0,13
360083,1212.0,13
368236,502.0,13
368464,1212.0,13
368548,502.0,13
368983,1212.0,13
369247,502.0,13
369249,502.0,13
369492,502.0,13
370012,502.0,13
370013,502.0,13
370014,502.0,13
370019,502.0,13
370020,502.0,13
370021,502.0,13
370022,502.0,13
370023,502.0,13
370024,502.0,13
370027,502.0,13
370028,502.0,13
370029,502.0,13
370030,502.0,13
370031,502.0,13
370032,502.0,13
370033,502.0,13
370034,502.0,13
370035,502.0,13
370036,502.0,13
370037,502.0,13
370038,502.0,13
370039,502.0,13
370040,502.0,13
370041,502.0,13
370042,502.0,13
370043,502.0,13
370044,502.0,13
370045,502.0,13
370046,502.0,13
370047,502.0,13
370048,502.0,13
370049,502.0,13
370050,502.0,13
370051,502.0,13
370052,502.0,13
370053,502.0,13
370054,502.0,13
370055,502.0,13
370056,502.0,13
370057,502.0,13
370058,502.0,13
370059,502.0,13
370060,502.0,13
370061,502.0,13
370062,502.0,13
370063,502.0,13
370064,502.0,13
370065,502.0,13
370066,502.0,13
370067,502.0,13
370068,502.0,13
370069,502.0,13
370070,502.0,13
370071,502.0,13
370072,502.0,13
370078,502.0,13
370085,502.0,13
370087,502.0,13
370090,502.0,13
370091,502.0,13
370092,502.0,13
370093,502.0,13
370094,502.0,13
371092,502.0,13
380011,603.0,14
380012,603.0,14
380013,603.0,14
380014,603.0,14
380015,603.0,14
380016,603.0,14
380019,603.0,14
380038,603.0,14
380039,603.0,14
380040,603.0,14
380041,603.0,14
380042,603.0,14
380043,603.0,14
380044,603.0,14
380045,603.0,14
380050,603.0,14
380051,603.0,14
380052,603.0,14
380053,603.0,14
380054,603.0,14
380055,603.0,14
380062,603.0,14
380095,603.0,14
380096,603.0,14
380097,603.0,14
380098,603.0,14
380099,603.0,14
380100,504.0,14
380101,504.0,14
380102,504.0,14
380103,504.0,14
380104,504.0,14
380105,504.0,14
380106,504.0,14
380107,504.0,14
380108,504.0,14
380109,504.0,14
380110,504.0,14
380111,504.0,14
380112,504.0,14
380113,504.0,14
380115,504.0,14
380116,504.0,14
380119,504.0,14
380120,504.0,14
380122,504.0,14
380123,504.0,14
380124,504.0,14
380125,504.0,14
380126,504.0,14
380127,504.0,14
380128,504.0,14
380129,504.0,14
380130,504.0,14
380131,504.0,14
380132,504.0,14
380133,504.0,14
380134,504.0,14
381002,603.0,14
381003,603.0,14
381005,603.0,14
381014,603.0,14
381042,603.0,14
381043,603.0,14
381111,604.0,14
381112,604.0,14
381113,604.0,14
381114,604.0,14
381120,604.0,14
381121,604.0,14
381122,604.0,14
381123,604.0,14
381124,604.0,14
381125,604.0,14
381126,604.0,14
382002,603.0,14
382003,603.0,14
383002,603.0,14
383003,603.0,14
384002,603.0,14
384003,603.0,14
387544,504.0,14
387757,504.0,14
387906,504.0,14
387977,504.0,14
388134,504.0,14
388153,504.0,14
388199,504.0,14
388302,504.0,14
388489,504.0,14
388502,504.0,14
388965,603.0,14
389002,603.0,14
389365,504.0,14
389366,504.0,14
389754,504.0,14
389756,504.0,14
390001,504.0,14
390002,504.0,14
390004,504.0,14
390006,504.0,14
390009,504.0,14
390010,504.0,14
390012,504.0,14
390013,504.0,14
390014,504.0,14
390018,504.0,14
390020,504.0,14
390021,504.0,14
390022,504.0,14
390024,504.0,14
390026,504.0,14
390028,504.0,14
390030,504.0,14
390032,504.0,14
390034,504.0,14
390036,504.0,14
390039,504.0,14
390042,504.0,14
390043,504.0,14
390045,504.0,14
390047,504.0,14
390049,504.0,14
390054,504.0,14
390058,504.0,14
390060,504.0,14
390062,504.0,14
390093,504.0,14
390095,504.0,14
390097,504.0,14
390099,504.0,14
391005,504.0,14
391007,504.0,14
391010,504.0,14
391011,504.0,14
391012,504.0,14
391028,504.0,14
391030,504.0,14
391032,504.0,14
391056,504.0,14
392003,504.0,14
398074,504.0,14
398082,504.0,14
398083,504.0,14
398106,504.0,14
398145,504.0,14
398308,504.0,14
398311,504.0,14
398342,504.0,14
398371,504.0,14
398414,504.0,14
398416,504.0,14
398483,504.0,14
398484,504.0,14
398614,504.0,14
398623,504.0,14
398628,504.0,14
398664,504.0,14
398721,504.0,14
398751,504.0,14
398915,504.0,14
398922,504.0,14
398924,504.0,14
399077,504.0,14
399165,504.0,14
399187,504.0,14
399733,504.0,14
399746,504.0,14
399764,504.0,14
399839,505.0,14
399849,505.0,14
399936,504.0,14
399939,504.0,14
399941,504.0,14
399942,504.0,14
399944,504.0,14
399945,504.0,14
399946,504.0,14
399947,504.0,14
399948,504.0,14
400001,505.0,14
400002,505.0,14
400009,505.0,14
400010,505.0,14
400011,505.0,14
400012,505.0,14
400013,505.0,14
400014,505.0,14
400015,505.0,14
400016,505.0,14
400017,505.0,14
400018,505.0,14
400019,505.0,14
400020,505.0,14
400021,505.0,14
400022,505.0,14
400023,505.0,14
400024,505.0,14
400025,505.0,14
400031,505.0,14
400032,505.0,14
400033,505.0,14
400034,505.0,14
400035,505.0,14
400036,505.0,14
400301,503.0,14
400302,503.0,14
400304,503.0,14
400305,503.0,14
400311,503.0,14
400312,503.0,14
400313,503.0,14
400314,503.0,14
400315,503.0,14
400316,503.0,14
400317,503.0,14
400318,503.0,14
400319,503.0,14
400320,503.0,14
400321,503.0,14
400322,503.0,14
400323,503.0,14
400324,503.0,14
400325,503.0,14
400326,503.0,14
400327,503.0,14
400328,503.0,14
400329,503.0,14
400330,503.0,14
400331,503.0,14
400332,503.0,14
400333,503.0,14
400334,503.0,14
400335,503.0,14
400336,503.0,14
400337,503.0,14
400338,503.0,14
400339,503.0,14
400340,503.0,14
400341,503.0,14
400342,503.0,14
400343,503.0,14
400344,503.0,14
400345,503.0,14
400346,503.0,14
400347,503.0,14
400348,503.0,14
400349,503.0,14
400350,503.0,14
400351,503.0,14
400352,503.0,14
400410,505.0,14
400411,505.0,14
400412,505.0,14
400413,505.0,14
400414,505.0,14
400415,505.0,14
400416,505.0,14
400417,505.0,14
400824,505.0,14
400826,505.0,14
400828,505.0,14
400830,505.0,14
400832,505.0,14
400834,505.0,14
400836,505.0,14
400838,505.0,14
400840,505.0,14
400842,505.0,14
400844,505.0,14
400846,505.0,14
400848,505.0,14
401001,505.0,14
401002,505.0,14
402003,505.0,14
403002,505.0,14
404002,505.0,14
405002,505.0,14
406002,505.0,14
409044,502.0,14
409286,505.0,14
410101,1303.0,14
410102,1303.0,14
410103,1303.0,14
410104,1303.0,14
410105,1303.0,14
410106,1303.0,14
410107,1303.0,14
410108,1303.0,14
410109,1303.0,14
410110,1303.0,14
410111,1303.0,14
410112,1303.0,14
410113,1303.0,14
410114,1303.0,14
410115,1303.0,14
410116,1303.0,14
410633,1301.0,14
410634,1301.0,14
410635,1301.0,14
410636,1301.0,14
410637,1301.0,14
410638,1301.0,14
410639,1301.0,14
410640,1301.0,14
410641,1301.0,14
410642,1301.0,14
410643,1301.0,14
410644,1301.0,14
410645,1301.0,14
410646,1301.0,14
410647,1301.0,14
410648,1301.0,14
410649,1301.0,14
410650,1301.0,14
410651,1301.0,14
410652,1301.0,14
410653,1301.0,14
410654,1301.0,14
410655,1301.0,14
410656,1301.0,14
410657,1301.0,14
410658,1301.0,14
410659,1301.0,14
410660,1301.0,14
410661,1301.0,14
410662,1301.0,14
410663,1301.0,14
410664,1301.0,14
410665,1301.0,14
410666,1301.0,14
410667,1301.0,14
410668,1301.0,14
410669,1301.0,14
410670,1301.0,14
410671,1301.0,14
410672,1301.0,14
416378,1301.0,14
416729,1303.0,14
416730,1303.0,14
416768,1303.0,14
416826,1303.0,14
416905,1303.0,14
416908,1303.0,14
417335,1303.0,14
417392,1303.0,14
417396,1303.0,14
417397,1303.0,14
417398,1303.0,14
417454,1303.0,14
417609,1303.0,14
417660,1303.0,14
417777,1303.0,14
418112,1301.0,14
418731,1301.0,14
418924,1303.0,14
418942,1303.0,14
418984,1303.0,14
419073,1303.0,14
419170,1303.0,14
419333,1303.0,14
419845,1305.0,14
420003,505.0,15
420004,505.0,15
423468,505.0,15
423557,505.0,15
423657,702.0,15
423725,702.0,15
423762,702.0,15
423763,702.0,15
423788,702.0,15
423824,1305.0,15
423912,1305.0,15
423937,1305.0,15
423951,1305.0,15
424009,702.0,15
424163,1305.0,15
424165,1305.0,15
424217,1305.0,15
424292,1305.0,15
424340,702.0,15
424376,702.0,15
424421,702.0,15
424643,505.0,15
424651,505.0,15
